Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
7.032,TraderOne,Tick,0,0,0,0,147200,146900,0,0,0,OK
7.297,TraderOne,Tick,0,0,0,0,147200,146900,0,0,0,OK
7.469,TraderOne,Tick,0,0,0,0,147200,146900,0,0,0,OK
7.813,TraderOne,Tick,0,0,0,0,147200,146900,0,0,0,OK
8.047,TraderOne,Tick,0,0,0,0,147200,146900,0,0,0,OK
8.297,TraderOne,Tick,0,0,0,0,147000,146900,0,0,0,OK
8.469,TraderOne,Tick,0,0,0,0,147000,146900,0,0,0,OK
8.782,TraderOne,Tick,0,0,0,0,147000,146900,0,0,0,OK
9.047,TraderOne,Tick,0,0,0,0,146700,146900,0,0,0,OK
9.25,TraderOne,Tick,0,0,0,0,146700,146900,0,0,0,OK
9.485,TraderOne,Tick,0,0,0,0,146700,146900,0,0,0,OK
9.719,TraderOne,Tick,0,0,0,0,146700,146900,0,0,0,OK
10.016,TraderOne,Tick,0,0,0,0,146700,146900,0,0,0,OK
10.203,TraderOne,Tick,0,0,0,0,146700,146900,0,0,0,OK
10.453,TraderOne,Tick,0,0,0,0,146700,146900,0,0,0,OK
10.797,TraderOne,Tick,0,0,0,0,146400,147000,0,0,0,OK
10.985,TraderOne,Tick,0,0,0,0,147300,147000,0,0,0,OK
11.266,TraderOne,Tick,0,0,0,0,147300,147000,0,0,0,OK
11.516,TraderOne,Tick,0,0,0,0,147300,147000,0,0,0,OK
11.797,TraderOne,Tick,0,0,0,0,147400,147200,0,0,0,OK
11.969,TraderOne,Tick,0,0,0,0,147400,147200,0,0,0,OK
12.25,TraderOne,Tick,0,0,0,0,147400,147200,0,0,0,OK
12.516,TraderOne,Tick,0,0,0,0,147400,147200,0,0,0,OK
12.719,TraderOne,Tick,0,0,0,0,147400,147200,0,0,0,OK
13.016,TraderOne,Tick,0,0,0,0,147400,147200,0,0,0,OK
13.203,TraderOne,Tick,0,0,0,0,146600,147200,0,0,0,OK
13.547,TraderOne,Tick,0,0,0,0,146600,147200,0,0,0,OK
13.719,TraderOne,Tick,0,0,0,0,146600,147200,0,0,0,OK
14.032,TraderOne,Tick,0,0,0,0,146600,147200,0,0,0,OK
14.235,TraderOne,Tick,0,0,0,0,146600,147200,0,0,0,OK
14.469,TraderOne,Tick,0,0,0,0,146600,147200,0,0,0,OK
14.75,TraderOne,Tick,0,0,0,0,146600,147200,0,0,0,OK
14.953,TraderOne,Tick,0,0,0,0,146600,147200,0,0,0,OK
15.203,TraderOne,Tick,0,0,0,0,146600,147200,0,0,0,OK
15.485,TraderOne,Tick,0,0,0,0,146900,146800,0,0,0,OK
15.735,TraderOne,Tick,0,0,0,0,146900,146800,0,0,0,OK
15.985,TraderOne,Tick,0,0,0,0,146900,146900,0,0,0,OK
16.25,TraderOne,Tick,0,0,0,0,146900,146900,0,0,0,OK
16.547,TraderOne,Tick,0,0,0,0,146900,146900,0,0,0,OK
16.703,TraderOne,Tick,0,0,0,0,146900,146900,0,0,0,OK
16.969,TraderOne,Tick,0,0,0,0,146900,146900,0,0,0,OK
17.219,TraderOne,Tick,0,0,0,0,146900,146900,0,0,0,OK
17.532,TraderOne,Tick,0,0,0,0,146900,146900,0,0,0,OK
17.719,TraderOne,Tick,0,0,0,0,146900,146900,0,0,0,OK
18.016,TraderOne,Tick,0,0,0,0,146600,146900,0,0,0,OK
18.266,TraderOne,Tick,0,0,0,0,146600,146900,0,0,0,OK
18.516,TraderOne,Tick,0,0,0,0,146600,147100,0,0,0,OK
18.797,TraderOne,Tick,0,0,0,0,146600,147100,0,0,0,OK
18.985,TraderOne,Tick,0,0,0,0,146600,147100,0,0,0,OK
19.203,TraderOne,Tick,0,0,0,0,146600,147100,0,0,0,OK
19.485,TraderOne,Tick,0,0,0,0,146600,147200,0,0,0,OK
19.782,TraderOne,Tick,0,0,0,0,146600,147200,0,0,0,OK
19.969,TraderOne,Tick,0,0,0,0,146600,147200,0,0,0,OK
20.25,TraderOne,Tick,0,0,0,0,146600,147200,0,0,0,OK
20.485,TraderOne,Tick,0,0,0,0,146900,147900,0,0,0,OK
20.719,TraderOne,Tick,0,0,0,0,147200,147900,0,0,0,OK
21.0,TraderOne,Tick,0,0,0,0,147500,147900,0,0,0,OK
21.266,TraderOne,Tick,0,0,0,0,147500,147900,0,0,0,OK
21.516,TraderOne,Tick,0,0,0,0,147500,147900,0,0,0,OK
21.766,TraderOne,Tick,0,0,0,0,147500,147900,0,0,0,OK
21.969,TraderOne,Tick,0,0,0,0,147500,148000,0,0,0,OK
22.25,TraderOne,Tick,0,0,0,0,147500,148000,0,0,0,OK
22.516,TraderOne,Tick,0,0,0,0,147500,148100,0,0,0,OK
22.782,TraderOne,Tick,0,0,0,0,147500,148100,0,0,0,OK
22.985,TraderOne,Tick,0,0,0,0,147500,148000,0,0,0,OK
23.235,TraderOne,Tick,0,0,0,0,147500,148000,0,0,0,OK
23.516,TraderOne,Tick,0,0,0,0,147500,147700,0,0,0,OK
23.782,TraderOne,Tick,0,0,0,0,147500,147700,0,0,0,OK
23.953,TraderOne,Tick,0,0,0,0,147600,147700,0,0,0,OK
24.219,TraderOne,Tick,0,0,0,0,147600,147700,0,0,0,OK
24.547,TraderOne,Tick,0,0,0,0,147600,147700,0,0,0,OK
24.766,TraderOne,Tick,0,0,0,0,147600,148100,0,0,0,OK
25.016,TraderOne,Tick,0,0,0,0,147600,148100,0,0,0,OK
25.297,TraderOne,Tick,0,0,0,0,147700,148200,0,0,0,OK
25.516,TraderOne,Tick,0,0,0,0,147700,147900,0,0,0,OK
25.735,TraderOne,Tick,0,0,0,0,147700,147900,0,0,0,OK
25.985,TraderOne,Tick,0,0,0,0,147700,147900,0,0,0,OK
26.266,TraderOne,Tick,0,0,0,0,147700,147900,0,0,0,OK
26.547,TraderOne,Tick,0,0,0,0,147400,147900,0,0,0,OK
26.719,TraderOne,Tick,0,0,0,0,147400,147900,0,0,0,OK
27.047,TraderOne,Tick,0,0,0,0,147400,147900,0,0,0,OK
27.235,TraderOne,Tick,0,0,0,0,147400,147900,0,0,0,OK
27.469,TraderOne,Tick,0,0,0,0,147400,147900,0,0,0,OK
27.735,TraderOne,Tick,0,0,0,0,147400,147900,0,0,0,OK
27.969,TraderOne,Tick,0,0,0,0,147200,147800,0,0,0,OK
28.25,TraderOne,Tick,0,0,0,0,147200,147800,0,0,0,OK
28.516,TraderOne,Tick,0,0,0,0,147700,147800,0,0,0,OK
28.688,TraderOne,Tick,0,0,0,0,147700,147600,0,0,0,OK
28.985,TraderOne,Tick,0,0,0,0,147700,147600,0,0,0,OK
29.219,TraderOne,Tick,0,0,0,0,147700,147600,0,0,0,OK
29.532,TraderOne,Tick,0,0,0,0,147700,147600,0,0,0,OK
29.797,TraderOne,Tick,0,0,0,0,147700,147600,0,0,0,OK
30.032,TraderOne,Tick,0,0,0,0,147700,147600,0,0,0,OK
30.282,TraderOne,Tick,0,0,0,0,147700,147600,0,0,0,OK
30.532,TraderOne,Tick,0,0,0,0,147700,147600,0,0,0,OK
30.828,TraderOne,Tick,0,0,0,0,147700,147400,0,0,0,OK
30.985,TraderOne,Tick,0,0,0,0,147700,147400,0,0,0,OK
31.219,TraderOne,Tick,0,0,0,0,147700,147400,0,0,0,OK
31.469,TraderOne,Tick,0,0,0,0,147000,147400,0,0,0,OK
31.735,TraderOne,Tick,0,0,0,0,147000,147400,0,0,0,OK
31.953,TraderOne,Tick,0,0,0,0,147000,147400,0,0,0,OK
32.203,TraderOne,Tick,0,0,0,0,147000,147400,0,0,0,OK
32.532,TraderOne,Tick,0,0,0,0,147000,147400,0,0,0,OK
32.75,TraderOne,Tick,0,0,0,0,147000,147400,0,0,0,OK
33.047,TraderOne,Tick,0,0,0,0,147000,147600,0,0,0,OK
33.25,TraderOne,Tick,0,0,0,0,147000,147600,0,0,0,OK
33.469,TraderOne,Tick,0,0,0,0,147000,147600,0,0,0,OK
33.766,TraderOne,Tick,0,0,0,0,146900,147600,0,0,0,OK
33.969,TraderOne,Tick,0,0,0,0,146900,147600,0,0,0,OK
34.266,TraderOne,Tick,0,0,0,0,146900,147200,0,0,0,OK
34.469,TraderOne,Tick,0,0,0,0,146900,147200,0,0,0,OK
34.766,TraderOne,Tick,0,0,0,0,146900,147200,0,0,0,OK
35.032,TraderOne,Tick,0,0,0,0,146900,147200,0,0,0,OK
35.25,TraderOne,Tick,0,0,0,0,146900,147300,0,0,0,OK
35.625,TraderOne,Tick,0,0,0,0,147100,147000,0,0,0,OK
35.703,TraderOne,Tick,0,0,0,0,147100,147000,0,0,0,OK
36.047,TraderOne,Tick,0,0,0,0,147100,147000,0,0,0,OK
36.25,TraderOne,Tick,0,0,0,0,147100,147000,0,0,0,OK
36.453,TraderOne,Tick,0,0,0,0,147100,147000,0,0,0,OK
36.782,TraderOne,Tick,0,0,0,0,147100,147000,0,0,0,OK
36.985,TraderOne,Tick,0,0,0,0,147100,147000,0,0,0,OK
37.266,TraderOne,Tick,0,0,0,0,147100,147000,0,0,0,OK
37.469,TraderOne,Tick,0,0,0,0,147100,147300,0,0,0,OK
37.719,TraderOne,Tick,0,0,0,0,147100,147300,0,0,0,OK
38.0,TraderOne,Tick,0,0,0,0,147100,147300,0,0,0,OK
38.219,TraderOne,Tick,0,0,0,0,147100,147300,0,0,0,OK
38.469,TraderOne,Tick,0,0,0,0,147100,147300,0,0,0,OK
38.766,TraderOne,Tick,0,0,0,0,147100,147300,0,0,0,OK
38.985,TraderOne,Tick,0,0,0,0,147100,147300,0,0,0,OK
39.297,TraderOne,Tick,0,0,0,0,147500,147300,0,0,0,OK
39.5,TraderOne,Tick,0,0,0,0,147700,147300,0,0,0,OK
39.766,TraderOne,Tick,0,0,0,0,147700,147300,0,0,0,OK
40.0,TraderOne,Tick,0,0,0,0,147700,147300,0,0,0,OK
40.266,TraderOne,Tick,0,0,0,0,147700,147300,0,0,0,OK
40.469,TraderOne,Tick,0,0,0,0,147800,147300,0,0,0,OK
40.75,TraderOne,Tick,0,0,0,0,147800,147300,0,0,0,OK
40.953,TraderOne,Tick,0,0,0,0,147800,147300,0,0,0,OK
41.203,TraderOne,Tick,0,0,0,0,147800,147300,0,0,0,OK
41.485,TraderOne,Tick,0,0,0,0,147800,147300,0,0,0,OK
41.766,TraderOne,Tick,0,0,0,0,147800,147300,0,0,0,OK
41.969,TraderOne,Tick,0,0,0,0,147800,147300,0,0,0,OK
42.282,TraderOne,Tick,0,0,0,0,147700,147200,0,0,0,OK
42.516,TraderOne,Tick,0,0,0,0,147700,147200,0,0,0,OK
42.75,TraderOne,Tick,0,0,0,0,147700,147200,0,0,0,OK
43.0,TraderOne,Tick,0,0,0,0,147700,147200,0,0,0,OK
43.297,TraderOne,Tick,0,0,0,0,147700,147200,0,0,0,OK
43.485,TraderOne,Tick,0,0,0,0,147700,147200,0,0,0,OK
43.719,TraderOne,Tick,0,0,0,0,147700,147400,0,0,0,OK
44.032,TraderOne,Tick,0,0,0,0,147700,147400,0,0,0,OK
44.219,TraderOne,Tick,0,0,0,0,147700,147400,0,0,0,OK
44.532,TraderOne,Tick,0,0,0,0,147700,147400,0,0,0,OK
44.766,TraderOne,Tick,0,0,0,0,147700,147400,0,0,0,OK
44.985,TraderOne,Tick,0,0,0,0,147700,147400,0,0,0,OK
45.25,TraderOne,Tick,0,0,0,0,147700,147500,0,0,0,OK
45.532,TraderOne,Tick,0,0,0,0,147700,147500,0,0,0,OK
45.766,TraderOne,Tick,0,0,0,0,147700,147500,0,0,0,OK
46.0,TraderOne,Tick,0,0,0,0,147700,147500,0,0,0,OK
46.219,TraderOne,Tick,0,0,0,0,147700,147500,0,0,0,OK
46.547,TraderOne,Tick,0,0,0,0,147700,147500,0,0,0,OK
46.782,TraderOne,Tick,0,0,0,0,147700,147500,0,0,0,OK
47.047,TraderOne,Tick,0,0,0,0,147700,147500,0,0,0,OK
47.297,TraderOne,Tick,0,0,0,0,147700,147500,0,0,0,OK
47.516,TraderOne,Tick,0,0,0,0,147700,147500,0,0,0,OK
47.735,TraderOne,Tick,0,0,0,0,147700,147500,0,0,0,OK
47.953,TraderOne,Tick,0,0,0,0,147700,147500,0,0,0,OK
48.203,TraderOne,Tick,0,0,0,0,147700,147500,0,0,0,OK
48.469,TraderOne,Tick,0,0,0,0,147400,147500,0,0,0,OK
48.703,TraderOne,Tick,0,0,0,0,147400,147500,0,0,0,OK
49.0,TraderOne,Tick,0,0,0,0,147400,147500,0,0,0,OK
49.235,TraderOne,Tick,0,0,0,0,147400,147500,0,0,0,OK
49.469,TraderOne,Tick,0,0,0,0,147400,147500,0,0,0,OK
49.75,TraderOne,Tick,0,0,0,0,147400,147500,0,0,0,OK
49.969,TraderOne,Tick,0,0,0,0,147400,147500,0,0,0,OK
50.282,TraderOne,Tick,0,0,0,0,147400,147500,0,0,0,OK
50.5,TraderOne,Tick,0,0,0,0,147900,147500,0,0,0,OK
50.75,TraderOne,Tick,0,0,0,0,147900,147500,0,0,0,OK
51.016,TraderOne,Tick,0,0,0,0,147900,147500,0,0,0,OK
51.297,TraderOne,Tick,0,0,0,0,147900,147500,0,0,0,OK
51.5,TraderOne,Tick,0,0,0,0,147900,147500,0,0,0,OK
51.75,TraderOne,Tick,0,0,0,0,147900,147500,0,0,0,OK
52.016,TraderOne,Tick,0,0,0,0,147900,147300,0,0,0,OK
52.297,TraderOne,Tick,0,0,0,0,147900,147300,0,0,0,OK
52.516,TraderOne,Tick,0,0,0,0,147900,147300,0,0,0,OK
52.735,TraderOne,Tick,0,0,0,0,147900,147300,0,0,0,OK
53.047,TraderOne,Tick,0,0,0,0,147900,147300,0,0,0,OK
53.235,TraderOne,Tick,0,0,0,0,147900,147300,0,0,0,OK
53.485,TraderOne,Tick,0,0,0,0,147900,147300,0,0,0,OK
53.797,TraderOne,Tick,0,0,0,0,147900,147300,0,0,0,OK
54.047,TraderOne,Tick,0,0,0,0,147900,147300,0,0,0,OK
54.219,TraderOne,Tick,0,0,0,0,147900,147300,0,0,0,OK
54.516,TraderOne,Tick,0,0,0,0,147900,147200,0,0,0,OK
54.766,TraderOne,Tick,0,0,0,0,147900,147200,0,0,0,OK
55.032,TraderOne,Tick,0,0,0,0,147900,147200,0,0,0,OK
55.297,TraderOne,Tick,0,0,0,0,147300,147300,0,0,0,OK
55.578,TraderOne,Tick,0,0,0,0,147300,146900,0,0,0,OK
55.797,TraderOne,Tick,0,0,0,0,147300,146900,0,0,0,OK
56.032,TraderOne,Tick,0,0,0,0,147300,147100,0,0,0,OK
56.297,TraderOne,Tick,0,0,0,0,147300,147100,0,0,0,OK
56.469,TraderOne,Tick,0,0,0,0,147300,147100,0,0,0,OK
56.797,TraderOne,Tick,0,0,0,0,147300,147100,0,0,0,OK
57.016,TraderOne,Tick,0,0,0,0,147300,147100,0,0,0,OK
57.203,TraderOne,Tick,0,0,0,0,147300,147100,0,0,0,OK
57.453,TraderOne,Tick,0,0,0,0,147300,146800,0,0,0,OK
57.703,TraderOne,Tick,0,0,0,0,147300,146700,0,0,0,OK
57.969,TraderOne,Tick,0,0,0,0,147300,146600,0,0,0,OK
58.297,TraderOne,Tick,0,0,0,0,147300,146700,0,0,0,OK
58.485,TraderOne,Tick,0,0,0,0,147300,146700,0,0,0,OK
58.797,TraderOne,Tick,0,0,0,0,147300,146700,0,0,0,OK
59.016,TraderOne,Tick,0,0,0,0,147300,146700,0,0,0,OK
59.266,TraderOne,Tick,0,0,0,0,147300,146700,0,0,0,OK
59.5,TraderOne,Tick,0,0,0,0,147300,146500,0,0,0,OK
59.75,TraderOne,Tick,0,0,0,0,147300,146500,0,0,0,OK
60.047,TraderOne,Tick,0,0,0,0,147300,146500,0,0,0,OK
60.203,TraderOne,Tick,0,0,0,0,147300,146700,0,0,0,OK
60.485,TraderOne,Tick,0,0,0,0,147300,146700,0,0,0,OK
60.782,TraderOne,Tick,0,0,0,0,147300,146600,0,0,0,OK
60.953,TraderOne,Tick,0,0,0,0,147300,146500,0,0,0,OK
61.25,TraderOne,Tick,0,0,0,0,147300,146500,0,0,0,OK
61.485,TraderOne,Tick,0,0,0,0,147300,146500,0,0,0,OK
61.735,TraderOne,Tick,0,0,0,0,147100,146500,0,0,0,OK
62.016,TraderOne,Tick,0,0,0,0,147100,146500,0,0,0,OK
62.235,TraderOne,Tick,0,0,0,0,147000,146500,0,0,0,OK
62.5,TraderOne,Tick,0,0,0,0,146800,146300,0,0,0,OK
62.75,TraderOne,Tick,0,0,0,0,146700,146300,0,0,0,OK
63.0,TraderOne,Tick,0,0,0,0,146700,146300,0,0,0,OK
63.203,TraderOne,Tick,0,0,0,0,146700,146300,0,0,0,OK
63.532,TraderOne,Tick,0,0,0,0,146700,146300,0,0,0,OK
63.797,TraderOne,Tick,0,0,0,0,146700,146300,0,0,0,OK
63.969,TraderOne,Tick,0,0,0,0,146700,146300,0,0,0,OK
64.313,TraderOne,Tick,0,0,0,0,146700,146300,0,0,0,OK
64.485,TraderOne,Tick,0,0,0,0,146700,146300,0,0,0,OK
64.719,TraderOne,Tick,0,0,0,0,146700,146300,0,0,0,OK
64.969,TraderOne,Tick,0,0,0,0,146700,146300,0,0,0,OK
65.266,TraderOne,Tick,0,0,0,0,146700,146900,0,0,0,OK
65.532,TraderOne,Tick,0,0,0,0,146700,146900,0,0,0,OK
65.813,TraderOne,Tick,0,0,0,0,146700,146900,0,0,0,OK
66.047,TraderOne,Tick,0,0,0,0,146600,146900,0,0,0,OK
66.25,TraderOne,Tick,0,0,0,0,146600,146900,0,0,0,OK
66.547,TraderOne,Tick,0,0,0,0,147300,146900,0,0,0,OK
66.735,TraderOne,Tick,0,0,0,0,147300,146900,0,0,0,OK
67.047,TraderOne,Tick,0,0,0,0,146500,146900,0,0,0,OK
67.235,TraderOne,Tick,0,0,0,0,146500,146900,0,0,0,OK
67.453,TraderOne,Tick,0,0,0,0,146500,146900,0,0,0,OK
67.703,TraderOne,Tick,0,0,0,0,146500,146900,0,0,0,OK
68.016,TraderOne,Tick,0,0,0,0,146500,146900,0,0,0,OK
68.282,TraderOne,Tick,0,0,0,0,146900,146900,0,0,0,OK
68.485,TraderOne,Tick,0,0,0,0,146500,146900,0,0,0,OK
68.797,TraderOne,Tick,0,0,0,0,146500,147200,0,0,0,OK
68.969,TraderOne,Tick,0,0,0,0,146500,147200,0,0,0,OK
69.235,TraderOne,Tick,0,0,0,0,147500,147200,0,0,0,OK
69.516,TraderOne,Tick,0,0,0,0,147500,147200,0,0,0,OK
69.782,TraderOne,Tick,0,0,0,0,147500,147300,0,0,0,OK
70.0,TraderOne,Tick,0,0,0,0,147500,147300,0,0,0,OK
70.25,TraderOne,Tick,0,0,0,0,147500,147300,0,0,0,OK
70.453,TraderOne,Tick,0,0,0,0,147500,147300,0,0,0,OK
70.719,TraderOne,Tick,0,0,0,0,146400,147300,0,0,0,OK
71.016,TraderOne,Tick,0,0,0,0,146400,147300,0,0,0,OK
71.282,TraderOne,Tick,0,0,0,0,146400,147300,0,0,0,OK
71.5,TraderOne,Tick,0,0,0,0,146400,147300,0,0,0,OK
71.782,TraderOne,Tick,0,0,0,0,146400,147300,0,0,0,OK
71.985,TraderOne,Tick,0,0,0,0,146400,147300,0,0,0,OK
72.266,TraderOne,Tick,0,0,0,0,146400,147300,0,0,0,OK
72.516,TraderOne,Tick,0,0,0,0,147500,147300,0,0,0,OK
72.766,TraderOne,Tick,0,0,0,0,147500,147300,0,0,0,OK
72.969,TraderOne,Tick,0,0,0,0,147600,147300,0,0,0,OK
73.297,TraderOne,Tick,0,0,0,0,147600,147300,0,0,0,OK
73.516,TraderOne,Tick,0,0,0,0,147600,147200,0,0,0,OK
73.766,TraderOne,Tick,0,0,0,0,147600,147200,0,0,0,OK
74.016,TraderOne,Tick,0,0,0,0,147600,147200,0,0,0,OK
74.25,TraderOne,Tick,0,0,0,0,147600,147200,0,0,0,OK
74.516,TraderOne,Tick,0,0,0,0,147600,147200,0,0,0,OK
74.766,TraderOne,Tick,0,0,0,0,147600,147200,0,0,0,OK
75.0,TraderOne,Tick,0,0,0,0,147600,147200,0,0,0,OK
75.25,TraderOne,Tick,0,0,0,0,147600,147400,0,0,0,OK
75.469,TraderOne,Tick,0,0,0,0,147600,147400,0,0,0,OK
75.797,TraderOne,Tick,0,0,0,0,147600,147400,0,0,0,OK
76.0,TraderOne,Tick,0,0,0,0,147600,147400,0,0,0,OK
76.25,TraderOne,Tick,0,0,0,0,147600,147400,0,0,0,OK
76.453,TraderOne,Tick,0,0,0,0,147600,147500,0,0,0,OK
76.719,TraderOne,Tick,0,0,0,0,147600,147600,0,0,0,OK
76.969,TraderOne,Tick,0,0,0,0,147600,147600,0,0,0,OK
77.313,TraderOne,Tick,0,0,0,0,147600,147600,0,0,0,OK
77.547,TraderOne,Tick,0,0,0,0,147600,147600,0,0,0,OK
77.703,TraderOne,Tick,0,0,0,0,147500,147600,0,0,0,OK
78.016,TraderOne,Tick,0,0,0,0,147500,147600,0,0,0,OK
78.203,TraderOne,Tick,0,0,0,0,147500,147600,0,0,0,OK
78.532,TraderOne,Tick,0,0,0,0,147500,147600,0,0,0,OK
78.719,TraderOne,Tick,0,0,0,0,147500,147600,0,0,0,OK
79.063,TraderOne,Tick,0,0,0,0,147500,147600,0,0,0,OK
79.25,TraderOne,Tick,0,0,0,0,147500,147600,0,0,0,OK
79.563,TraderOne,Tick,0,0,0,0,147500,148000,0,0,0,OK
79.75,TraderOne,Tick,0,0,0,0,147600,148200,0,0,0,OK
79.969,TraderOne,Tick,0,0,0,0,147600,148400,0,0,0,OK
80.203,TraderOne,Tick,0,0,0,0,147600,148400,0,0,0,OK
80.5,TraderOne,Tick,0,0,0,0,147600,148400,0,0,0,OK
80.735,TraderOne,Tick,0,0,0,0,147600,148400,0,0,0,OK
81.016,TraderOne,Tick,0,0,0,0,147600,148400,0,0,0,OK
81.219,TraderOne,Tick,0,0,0,0,147600,148300,0,0,0,OK
81.547,TraderOne,Tick,0,0,0,0,148000,148400,0,0,0,OK
81.766,TraderOne,Tick,0,0,0,0,148000,148400,0,0,0,OK
82.0,TraderOne,Tick,0,0,0,0,148000,148400,0,0,0,OK
82.219,TraderOne,Tick,0,0,0,0,148000,148400,0,0,0,OK
82.5,TraderOne,Tick,0,0,0,0,148200,148800,0,0,0,OK
82.797,TraderOne,Tick,0,0,0,0,148200,148800,0,0,0,OK
82.969,TraderOne,Tick,0,0,0,0,148200,148800,0,0,0,OK
83.235,TraderOne,Tick,0,0,0,0,148300,148800,0,0,0,OK
83.547,TraderOne,Tick,0,0,0,0,148300,148800,0,0,0,OK
83.703,TraderOne,Tick,0,0,0,0,148300,148800,0,0,0,OK
84.016,TraderOne,Tick,0,0,0,0,148400,149000,0,0,0,OK
84.219,TraderOne,Tick,0,0,0,0,148400,149000,0,0,0,OK
84.547,TraderOne,Tick,0,0,0,0,148400,149000,0,0,0,OK
84.813,TraderOne,Tick,0,0,0,0,148400,149200,0,0,0,OK
85.0,TraderOne,Tick,0,0,0,0,148600,149200,0,0,0,OK
85.25,TraderOne,Tick,0,0,0,0,148600,149200,0,0,0,OK
85.532,TraderOne,Tick,0,0,0,0,148800,149200,0,0,0,OK
85.782,TraderOne,Tick,0,0,0,0,148800,149200,0,0,0,OK
85.985,TraderOne,Tick,0,0,0,0,148800,149600,0,0,0,OK
86.328,TraderOne,Tick,0,0,0,0,148900,149600,0,0,0,OK
86.547,TraderOne,Tick,0,0,0,0,148900,149600,0,0,0,OK
86.797,TraderOne,Tick,0,0,0,0,149600,149600,0,0,0,OK
86.969,TraderOne,Tick,0,0,0,0,149600,149600,0,0,0,OK
87.25,TraderOne,Tick,0,0,0,0,149600,149600,0,0,0,OK
87.516,TraderOne,Tick,0,0,0,0,149600,149700,0,0,0,OK
87.782,TraderOne,Tick,0,0,0,0,149600,149600,0,0,0,OK
88.047,TraderOne,Tick,0,0,0,0,149600,149500,0,0,0,OK
88.266,TraderOne,Tick,0,0,0,0,149600,149500,0,0,0,OK
88.453,TraderOne,Tick,0,0,0,0,149600,149500,0,0,0,OK
88.797,TraderOne,Tick,0,0,0,0,149600,149100,0,0,0,OK
88.985,TraderOne,Tick,0,0,0,0,149600,149100,0,0,0,OK
89.297,TraderOne,Tick,0,0,0,0,149600,149100,0,0,0,OK
89.469,TraderOne,Tick,0,0,0,0,149600,148900,0,0,0,OK
89.813,TraderOne,Tick,0,0,0,0,149600,148900,0,0,0,OK
89.953,TraderOne,Tick,0,0,0,0,149600,148900,0,0,0,OK
90.235,TraderOne,Tick,0,0,0,0,149600,148900,0,0,0,OK
90.469,TraderOne,Tick,0,0,0,0,149600,149100,0,0,0,OK
90.782,TraderOne,Tick,0,0,0,0,149600,149100,0,0,0,OK
90.985,TraderOne,Tick,0,0,0,0,149600,149100,0,0,0,OK
91.266,TraderOne,Tick,0,0,0,0,149600,149100,0,0,0,OK
91.485,TraderOne,Tick,0,0,0,0,149600,148900,0,0,0,OK
91.719,TraderOne,Tick,0,0,0,0,149600,148900,0,0,0,OK
92.0,TraderOne,Tick,0,0,0,0,149600,148900,0,0,0,OK
92.235,TraderOne,Tick,0,0,0,0,149400,148900,0,0,0,OK
92.532,TraderOne,Tick,0,0,0,0,149400,148900,0,0,0,OK
92.797,TraderOne,Tick,0,0,0,0,149400,148900,0,0,0,OK
92.985,TraderOne,Tick,0,0,0,0,149400,148900,0,0,0,OK
93.297,TraderOne,Tick,0,0,0,0,149400,149200,0,0,0,OK
